Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Apr-1991,3.74413134264869,3.54904036130879,3.64766259384168,3.83585950530648,3.92635773351323,2.05125025559588,1.29517880639215,1.68634368566697,2.36125718474939,2.64653134340846,2.140490764251,1.58198283653549,1.8546215495302,2.39271346125124,2.61776479766324
02-Jul-1991,3.64140848228687,3.45520871691465,3.54772967723513,3.73760712895087,3.82176231657867,2.05080446008938,1.28694476664091,1.68423144305424,2.35708914257384,2.63492555683875,2.14515290636996,1.57881400112272,1.84780848517615,2.39539673017665,2.60758067040277
02-Oct-1991,3.54088579254938,3.3555004888697,3.4487738140309,3.6360080484352,3.72854111903508,2.0445970028614,1.28745394491067,1.68726335356885,2.3462991735158,2.61318688377454,2.1348693293478,1.5732177102369,1.83788512499764,2.39160428924085,2.60384188523052
02-Jan-1992,3.44060383091029,3.24900226260663,3.34509068450172,3.53632733341245,3.63700613418647,2.0461046009476,1.29793026108144,1.69310335561178,2.34445887363136,2.60391070149854,2.14737345367229,1.57668952986507,1.83727205504091,2.40082483836462,2.60949007952708
02-Apr-1992,3.44263559384098,3.24508429327722,3.34203633988565,3.53786634634526,3.63397976201587,2.04999932365641,1.31486972090864,1.69991037375793,2.33800557439707,2.58865133974565,2.14775486658369,1.57876542707522,1.83725192279997,2.40910718096333,2.61571155223466
02-Jul-1992,3.33400389447322,3.13781774950975,3.23715837163864,3.43102366069437,3.5302677533849,2.03317865199298,1.3061170893876,1.69238011909122,2.31790053950513,2.5661158883737,2.13466816525734,1.54870065032746,1.81902276695373,2.40045969797765,2.59529030825851
02-Oct-1992,3.24733320533201,3.05415624789142,3.14959928593847,3.34836134307452,3.4424291231315,2.02816693591777,1.29934569786969,1.6920064552359,2.29817804167926,2.5514120122174,2.13052317545091,1.54666761085913,1.80992300452837,2.39500260467878,2.5821862629977
02-Jan-1993,3.15826865482,2.96940657325484,3.06112755065585,3.25801222922985,3.35600719063177,2.01641856083218,1.29917537954576,1.68946355941012,2.27512399550958,2.52874930105409,2.1123079515896,1.51547065417286,1.78677944026662,2.37667902247431,2.56706514456133
02-Apr-1993,3.1699489321091,2.98106221321361,3.07352736072491,3.26720323497735,3.36891441092506,2.01407027820126,1.31211332946491,1.68999194574944,2.27972503523846,2.52511061692799,2.10253525249465,1.52599478408042,1.78163099162551,2.35797344332196,2.55362856990443
02-Jul-1993,3.06293257301093,2.87204145463689,2.96720824117708,3.16336283707154,3.26675126753586,2.01526988322699,1.31171358299648,1.68372844589071,2.27675492217053,2.51411596712263,2.09168264661357,1.51132423067455,1.76852104607532,2.33952916309493,2.52480253709811
