Date,Series,p2_5,p16,p50,p84,p97_5
2003-07-01,Pi_bar_trend,1.8574091265769201,1.9614262018737902,2.067570217370459,2.1782228512938158,2.2881457166409396
2003-10-01,Pi_bar_trend,1.8559105785881094,1.9591639997991483,2.064586313884673,2.1710828101735813,2.277597153107809
2004-01-01,Pi_bar_trend,1.8499852702758128,1.949862202920212,2.0567070781074808,2.1611329639887678,2.262739809575965
2004-04-01,Pi_bar_trend,1.8492274060054648,1.9504767439002886,2.0573437192547965,2.1621221461976257,2.2761206021369187
2004-07-01,Pi_bar_trend,1.821191061872583,1.9222235380013566,2.0239924721573312,2.1259088725550277,2.232401225742014
2004-10-01,Pi_bar_trend,1.7830398309639668,1.8848830463088433,1.9861720003749168,2.0878315351977075,2.1876371100892236
2005-01-01,Pi_bar_trend,1.7407328111225182,1.8370091904083323,1.9311116950310814,2.0278256945009017,2.1177549541048974
2005-04-01,Pi_bar_trend,1.7339012596029535,1.831426938734281,1.9273156204928883,2.022526939467408,2.1173555226122915
2005-07-01,Pi_bar_trend,1.717133503240727,1.812716533573658,1.9068885452860107,2.00280267306198,2.0967433925858567
2005-10-01,Pi_bar_trend,1.7075024922209106,1.799089107267701,1.8917106933153673,1.9853192862028295,2.068411950345552
2006-01-01,Pi_bar_trend,1.6997878992382733,1.786529361654811,1.8753701897758737,1.9664726416007918,2.0538259980032403
2006-04-01,Pi_bar_trend,1.7106170298005603,1.8056355290368873,1.8984172683268348,1.988390504386293,2.078682741762075
2006-07-01,Pi_bar_trend,1.7189976780861302,1.802991761850669,1.8922161550190515,1.9856693525622544,2.074510338554112
2006-10-01,Pi_bar_trend,1.7264626851321216,1.81606931383127,1.905582033607629,1.9979460357170464,2.093559128975382
2007-01-01,Pi_bar_trend,1.7621569998115039,1.8515077216225677,1.9425111580537702,2.0293353650222206,2.117100961414154
2007-04-01,Pi_bar_trend,1.7847138256846058,1.8796113433104535,1.9719974114074943,2.064954288067565,2.146801214951345
2007-07-01,Pi_bar_trend,1.8575114902670418,1.9455313085293469,2.036476730429688,2.1299320623658415,2.2176793868123137
2007-10-01,Pi_bar_trend,1.9012560671407703,1.9919335007188448,2.082453792578976,2.1768499484236554,2.2666989996402718
2008-01-01,Pi_bar_trend,1.975288842315036,2.063348871752974,2.156182162561104,2.247697361096243,2.341496232708367
2008-04-01,Pi_bar_trend,1.9860956806693213,2.0881481703755225,2.185026081446881,2.282242806267815,2.3754778627158015
2008-07-01,Pi_bar_trend,2.008137568514627,2.104909234034442,2.2024902434618356,2.3019747698626962,2.400277681777129
2008-10-01,Pi_bar_trend,2.022614759585712,2.128802477799337,2.2334529582157967,2.335732007121793,2.4360669696117454
2009-01-01,Pi_bar_trend,2.099408824228137,2.2002163226532234,2.3032838654146626,2.4141828069994418,2.514706569842644
