Date,Series,p2_5,p16,p50,p84,p97_5
2006-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2006-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2006-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2006-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2007-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2007-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2007-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2007-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2008-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2008-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2008-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2008-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2009-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2009-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2009-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2009-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2010-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2010-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2010-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2010-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2011-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2011-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2011-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2011-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2012-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2012-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2012-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2012-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2013-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2013-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2013-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2013-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2014-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2014-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2014-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2014-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2015-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2015-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2015-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2015-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2016-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2016-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2016-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2016-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2017-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2017-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2017-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2017-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2018-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2018-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2018-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2018-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2019-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2019-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2019-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2019-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2020-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2020-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2020-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2020-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2021-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2021-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2021-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2021-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2022-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2022-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2022-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2022-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2023-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2023-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2023-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2023-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2024-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2024-04-01,EPi,0.0,0.0,0.0,0.0,0.0
2024-07-01,EPi,0.0,0.0,0.0,0.0,0.0
2024-10-01,EPi,0.0,0.0,0.0,0.0,0.0
2025-01-01,EPi,0.0,0.0,0.0,0.0,0.0
2025-04-01,EPi,0.0,0.0,0.0,0.0,0.0
1960-01-01,BILL,0.554371354708777,0.554371354708777,1.2475541923020512,1.8364382416197,1.8364382416197
1960-04-01,BILL,0.6277410837120598,0.6277410837120598,1.2524313257833684,1.8207246195495794,1.8207246195495794
1960-07-01,BILL,0.7471180198931013,0.7471180198931013,1.2633430967202846,1.7314902081596522,1.7314902081596522
1960-10-01,BILL,0.7421956908077728,0.7421956908077728,1.12409414973307,1.711917086789098,1.711917086789098
1961-01-01,BILL,0.9370214534171367,0.9370214534171367,1.2448412847693964,1.68821056435419,1.68821056435419
1961-04-01,BILL,1.0664585437884297,1.0664585437884297,1.34930389575339,1.671827879241947,1.671827879241947
1961-07-01,BILL,1.1666152142931328,1.1666152142931328,1.2817073062099735,1.72347010091618,1.72347010091618
1961-10-01,BILL,1.2066644446437267,1.2066644446437267,1.2911834600800682,1.6928277216815808,1.6928277216815808
1962-01-01,BILL,1.1964589802857093,1.1964589802857093,1.3054688447565514,1.6857833361896104,1.6857833361896104
1962-04-01,BILL,1.1876112618174754,1.1876112618174754,1.2843457992111609,1.6909484240084518,1.6909484240084518
1962-07-01,BILL,1.224017392064226,1.224017392064226,1.3271721332239115,1.6566350836510124,1.6566350836510124
1962-10-01,BILL,1.2420640506855372,1.2420640506855372,1.4211976936730923,1.597072428844504,1.597072428844504
1963-01-01,BILL,1.0689750841174406,1.0689750841174406,1.3660670332309792,1.7027202307326503,1.7027202307326503
1963-04-01,BILL,1.1282669572022095,1.1282669572022095,1.4511794631557577,1.667988888417475,1.667988888417475
1963-07-01,BILL,1.0834995532039071,1.0834995532039071,1.4780030784960845,1.7014739963092682,1.7014739963092682
1963-10-01,BILL,1.0576557841282948,1.0576557841282948,1.4741871678374905,1.636973775104198,1.636973775104198
1964-01-01,BILL,1.1498795823811019,1.1498795823811019,1.4306830494206704,1.6320169914717744,1.6320169914717744
1964-04-01,BILL,1.0667031017996982,1.0667031017996982,1.4473921945545787,1.6369781906786989,1.6369781906786989
1964-07-01,BILL,1.1510048428668513,1.1510048428668513,1.4708577714942201,1.6928470889274674,1.6928470889274674
1964-10-01,BILL,1.1706450431034858,1.1706450431034858,1.5260547077893734,1.6545164429692314,1.6545164429692314
1965-01-01,BILL,1.2236254089844751,1.2236254089844751,1.445488768329519,1.7519567562061062,1.7519567562061062
1965-04-01,BILL,1.1938578849208845,1.1938578849208845,1.5180240721787632,1.7945554510661756,1.7945554510661756
1965-07-01,BILL,1.1419434032213378,1.1419434032213378,1.5085350363486485,1.769969876945625,1.769969876945625
1965-10-01,BILL,1.2816985847907825,1.2816985847907825,1.4573960547971785,1.7638254729233984,1.7638254729233984
1966-01-01,BILL,1.3127404146207604,1.3127404146207604,1.4991960875493864,1.716574967052256,1.716574967052256
1966-04-01,BILL,1.312826222149239,1.312826222149239,1.4236153883506084,1.6785101529387536,1.6785101529387536
1966-07-01,BILL,1.2825186988510182,1.2825186988510182,1.5661696914968244,1.6861559792444452,1.6861559792444452
1966-10-01,BILL,1.3642890645448362,1.3642890645448362,1.5963532984866171,1.7018236835612097,1.7018236835612097
1967-01-01,BILL,1.3814340568294174,1.3814340568294174,1.5729368979429912,1.6922275522482668,1.6922275522482668
1967-04-01,BILL,1.3295603421063416,1.3295603421063416,1.5643938395207357,1.7703213610613626,1.7703213610613626
1967-07-01,BILL,1.469572529141002,1.469572529141002,1.6453016027526302,1.737117782349279,1.737117782349279
1967-10-01,BILL,1.4417617547483899,1.4417617547483899,1.6751582938307463,1.703252187699141,1.703252187699141
1968-01-01,BILL,1.417821438789704,1.417821438789704,1.5955162142429289,1.7230093925858483,1.7230093925858483
1968-04-01,BILL,1.335572454162642,1.335572454162642,1.5935968103548395,1.671384117014778,1.671384117014778
1968-07-01,BILL,1.3150735673645273,1.3150735673645273,1.5145227423254324,1.7746882013337528,1.7746882013337528
1968-10-01,BILL,1.3509570680347087,1.3509570680347087,1.5592126627547294,1.7346685704637652,1.7346685704637652
1969-01-01,BILL,1.4087651591859913,1.4087651591859913,1.6505133610780673,1.745409461778736,1.745409461778736
1969-04-01,BILL,1.4362343671701598,1.4362343671701598,1.6333534536697507,1.8187294266545866,1.8187294266545866
1969-07-01,BILL,1.5056570029388208,1.5056570029388208,1.6124842213023698,1.8993200802950871,1.8993200802950871
1969-10-01,BILL,1.5219512556482973,1.5219512556482973,1.6890754977969753,2.026743615165984,2.026743615165984
1970-01-01,BILL,1.538080137330809,1.538080137330809,1.7288922940924996,2.048442209273158,2.048442209273158
1970-04-01,BILL,1.4853599398900397,1.4853599398900397,1.7386774227250896,2.04165663984113,2.04165663984113
1970-07-01,BILL,1.4848505748919116,1.4848505748919116,1.7746909485727158,2.0393421702772105,2.0393421702772105
1970-10-01,BILL,1.52793240143946,1.52793240143946,1.7743936828626417,2.11297478417317,2.11297478417317
1971-01-01,BILL,1.4465943852064216,1.4465943852064216,1.751511498996936,2.0689787654486405,2.0689787654486405
1971-04-01,BILL,1.4721555327518232,1.4721555327518232,1.7591938672137437,2.113338865571918,2.113338865571918
1971-07-01,BILL,1.4503548342593378,1.4503548342593378,1.72230677575687,2.1649707748189893,2.1649707748189893
1971-10-01,BILL,1.5085876504401936,1.5085876504401936,1.7031078454615518,2.2833786028270646,2.2833786028270646
1972-01-01,BILL,1.5655613525477292,1.5655613525477292,1.7640453202198492,2.2745381854546296,2.2745381854546296
1972-04-01,BILL,1.6132583259428561,1.6132583259428561,1.6742539677576906,2.2329611670721268,2.2329611670721268
1972-07-01,BILL,1.5820471947447226,1.5820471947447226,1.6676616698661384,2.2030199310078653,2.2030199310078653
1972-10-01,BILL,1.5702932831285479,1.5702932831285479,1.654792250302869,2.1715900307274603,2.1715900307274603
1973-01-01,BILL,1.5326313324248975,1.5326313324248975,1.7198326434356115,2.130044661404314,2.130044661404314
1973-04-01,BILL,1.5179647649093901,1.5179647649093901,1.7321013336419955,2.1730033124615233,2.1730033124615233
1973-07-01,BILL,1.546438385320775,1.546438385320775,1.8126490572900669,2.2237713746739742,2.2237713746739742
1973-10-01,BILL,1.5415469495392577,1.5415469495392577,1.7710021796224,2.206747080364404,2.206747080364404
1974-01-01,BILL,1.5164006662954468,1.5164006662954468,1.8101942395127186,2.2530251650570734,2.2530251650570734
1974-04-01,BILL,1.4959630026395039,1.4959630026395039,1.724240697500962,2.2920631950946833,2.2920631950946833
1974-07-01,BILL,1.5160995503474515,1.5160995503474515,1.751203229131079,2.31244876873978,2.31244876873978
1974-10-01,BILL,1.490122499967915,1.490122499967915,1.729964650411853,2.441034626915667,2.441034626915667
1975-01-01,BILL,1.5403327674946539,1.5403327674946539,1.7279592135598787,2.5338344490471747,2.5338344490471747
1975-04-01,BILL,1.5276363662974164,1.5276363662974164,1.8059514551053162,2.5925617166198713,2.5925617166198713
1975-07-01,BILL,1.6342217644097505,1.6342217644097505,1.7734183600311106,2.556286464257887,2.556286464257887
1975-10-01,BILL,1.6135748022749286,1.6135748022749286,1.6957334589589108,2.53196883223297,2.53196883223297
1976-01-01,BILL,1.6411822946993733,1.6411822946993733,1.7101924929877301,2.5162966838563614,2.5162966838563614
1976-04-01,BILL,1.5415358112446038,1.5415358112446038,1.7484859950098306,2.521789221858069,2.521789221858069
1976-07-01,BILL,1.628302330108984,1.628302330108984,1.8443791467849031,2.583504182493005,2.583504182493005
1976-10-01,BILL,1.5340759507164479,1.5340759507164479,1.8480716060607816,2.5774970441662117,2.5774970441662117
1977-01-01,BILL,1.5851595047160971,1.5851595047160971,1.8286277500397252,2.592803904562628,2.592803904562628
1977-04-01,BILL,1.5209805063439656,1.5209805063439656,1.8456563547469553,2.5676101375308646,2.5676101375308646
1977-07-01,BILL,1.5320588778354671,1.5320588778354671,1.8562632587021133,2.619451954918385,2.619451954918385
1977-10-01,BILL,1.5536261482997298,1.5536261482997298,1.809976161427686,2.5882313679855677,2.5882313679855677
1978-01-01,BILL,1.5984352049731436,1.5984352049731436,1.792857361000303,2.611811117987093,2.611811117987093
1978-04-01,BILL,1.6056133875837986,1.6056133875837986,1.803565057934334,2.6421611215864877,2.6421611215864877
1978-07-01,BILL,1.573342595071492,1.573342595071492,1.8906229826574457,2.633050608938312,2.633050608938312
1978-10-01,BILL,1.4284970315497283,1.4284970315497283,1.8350152601460412,2.7684779152650774,2.7684779152650774
1979-01-01,BILL,1.4773971417507865,1.4773971417507865,1.9240808232935669,2.725622217010345,2.725622217010345
1979-04-01,BILL,1.3895775583790129,1.3895775583790129,1.8999818272140447,2.654142985495766,2.654142985495766
1979-07-01,BILL,1.3220991182607913,1.3220991182607913,1.7524808762091757,2.6704965574933044,2.6704965574933044
1979-10-01,BILL,1.3970719337305981,1.3970719337305981,1.7566617539327516,2.6963499921415357,2.6963499921415357
1980-01-01,BILL,1.4172223719922097,1.4172223719922097,1.6483116188370273,2.7311545621481543,2.7311545621481543
1980-04-01,BILL,1.5247165534039528,1.5247165534039528,1.6271263963449794,2.690931003861505,2.690931003861505
1980-07-01,BILL,1.5187718134986818,1.5187718134986818,1.7435643662047475,2.5614091009967748,2.5614091009967748
1980-10-01,BILL,1.439650738313211,1.439650738313211,1.9305949593690623,2.6896707082160227,2.6896707082160227
1981-01-01,BILL,1.4868183354564375,1.4868183354564375,1.959809463255734,2.718191853165161,2.718191853165161
1981-04-01,BILL,1.5277948139547524,1.5277948139547524,2.1309222548273725,2.7038765063589714,2.7038765063589714
1981-07-01,BILL,1.6229479525668276,1.6229479525668276,2.122272311912145,2.661909436398557,2.661909436398557
1981-10-01,BILL,1.5560567757277661,1.5560567757277661,2.175091959328288,2.7394425067193002,2.7394425067193002
1982-01-01,BILL,1.52414644174847,1.52414644174847,2.145864606683088,2.7726426188178563,2.7726426188178563
1982-04-01,BILL,1.622244152554997,1.622244152554997,2.2318757016224495,2.7571752517131,2.7571752517131
1982-07-01,BILL,1.7148796853835255,1.7148796853835255,2.2213203520206384,2.70275102073225,2.70275102073225
1982-10-01,BILL,1.6667048003490261,1.6667048003490261,2.1207015145716674,2.6105133348903253,2.6105133348903253
1983-01-01,BILL,1.6218235841330266,1.6218235841330266,2.0501468634819053,2.562428684521501,2.562428684521501
1983-04-01,BILL,1.6425421614045914,1.6425421614045914,2.05295602906887,2.589355929540602,2.589355929540602
1983-07-01,BILL,1.7222517603970935,1.7222517603970935,2.106726149048526,2.6037907918812744,2.6037907918812744
1983-10-01,BILL,1.785678622998468,1.785678622998468,2.1283605994367303,2.6440465913072284,2.6440465913072284
1984-01-01,BILL,1.8503630777946893,1.8503630777946893,2.1430956864747532,2.751463422379683,2.751463422379683
1984-04-01,BILL,1.9589348470932886,1.9589348470932886,2.175189845537195,2.747930275144833,2.747930275144833
1984-07-01,BILL,1.9052099742821642,1.9052099742821642,2.1820541592851823,2.641685677721639,2.641685677721639
1984-10-01,BILL,1.9435872513662529,1.9435872513662529,2.1135135896704833,2.5299164932093623,2.5299164932093623
1985-01-01,BILL,2.0206930715420506,2.0206930715420506,2.131570538019198,2.518345850084113,2.518345850084113
1985-04-01,BILL,2.0670689459620872,2.0670689459620872,2.174219322778082,2.503696339048118,2.503696339048118
1985-07-01,BILL,2.038049605282442,2.038049605282442,2.1853746569233063,2.436495536086859,2.436495536086859
1985-10-01,BILL,1.9814185299941023,1.9814185299941023,2.199599494655496,2.373424511038894,2.373424511038894
1986-01-01,BILL,1.9587476248028721,1.9587476248028721,2.1857860977247965,2.401999474718696,2.401999474718696
1986-04-01,BILL,1.9683617648128429,1.9683617648128429,2.1057863249053597,2.4570430370555,2.4570430370555
1986-07-01,BILL,1.8910302801408378,1.8910302801408378,2.173239731107472,2.495998048922163,2.495998048922163
1986-10-01,BILL,1.8979835070247264,1.8979835070247264,2.2332740919071528,2.3468550991323816,2.3468550991323816
1987-01-01,BILL,1.9028368159936333,1.9028368159936333,2.20683668776784,2.3793407038127325,2.3793407038127325
1987-04-01,BILL,1.972667277046171,1.972667277046171,2.178335170187906,2.3517859555931095,2.3517859555931095
1987-07-01,BILL,1.92508979730594,1.92508979730594,2.3286147481160415,2.4123074333610677,2.4123074333610677
1987-10-01,BILL,1.889330441751322,1.889330441751322,2.3078121935199576,2.499341512349432,2.499341512349432
1988-01-01,BILL,1.8306566201485137,1.8306566201485137,2.3480222877917907,2.4547726729199324,2.4547726729199324
1988-04-01,BILL,1.7961914445493365,1.7961914445493365,2.2263356676974677,2.50324505263577,2.50324505263577
1988-07-01,BILL,1.7285197951836884,1.7285197951836884,2.078509258075393,2.5376452183428824,2.5376452183428824
1988-10-01,BILL,1.8499726692374192,1.8499726692374192,2.077969409739297,2.5612689172668177,2.5612689172668177
1989-01-01,BILL,1.7895017768576749,1.7895017768576749,2.0922337577857677,2.495967267232259,2.495967267232259
1989-04-01,BILL,1.8358068012610818,1.8358068012610818,2.088952338350266,2.4333627169506644,2.4333627169506644
1989-07-01,BILL,1.8790782377879292,1.8790782377879292,2.0496911933788735,2.5059177763138605,2.5059177763138605
1989-10-01,BILL,2.006143323117297,2.006143323117297,2.046096638112141,2.5246112513815753,2.5246112513815753
1990-01-01,BILL,1.9767906340330093,1.9767906340330093,2.0407747625186246,2.525086469980653,2.525086469980653
1990-04-01,BILL,1.9610861539694224,1.9610861539694224,2.0733373027063444,2.4940470662471887,2.4940470662471887
1990-07-01,BILL,1.9937683243608115,1.9937683243608115,2.139543924316116,2.3228038306821506,2.3228038306821506
1990-10-01,BILL,1.9256824936549486,1.9256824936549486,2.1461313896297427,2.2851591932603794,2.2851591932603794
1991-01-01,BILL,1.8581479129635536,1.8581479129635536,2.0363012535156506,2.368701487654618,2.368701487654618
1991-04-01,BILL,1.9018958122822076,1.9018958122822076,2.0143376792731025,2.2914615783113703,2.2914615783113703
1991-07-01,BILL,1.9532218285721583,1.9532218285721583,1.9874411507154466,2.2279569240514197,2.2279569240514197
1991-10-01,BILL,1.8956955359265104,1.8956955359265104,2.0195529501970277,2.139957963861233,2.139957963861233
1992-01-01,BILL,1.8239688609528488,1.8239688609528488,1.9943888545545325,2.09472340770544,2.09472340770544
1992-04-01,BILL,1.810398033645876,1.810398033645876,2.010992133812809,2.18601229842115,2.18601229842115
1992-07-01,BILL,1.7650092187800839,1.7650092187800839,2.0751474436910224,2.20187447521958,2.20187447521958
1992-10-01,BILL,1.866688430472547,1.866688430472547,2.0657327792490268,2.213601501695571,2.213601501695571
1993-01-01,BILL,1.820578823390451,1.820578823390451,2.1066302721252725,2.1805120925944084,2.1805120925944084
1993-04-01,BILL,1.827104642785764,1.827104642785764,2.075946375097273,2.1415013066389883,2.1415013066389883
1993-07-01,BILL,1.9269891346070198,1.9269891346070198,2.0083426202831904,2.1188287149160185,2.1188287149160185
1993-10-01,BILL,1.855932591438948,1.855932591438948,2.0464778515501774,2.2051779760700807,2.2051779760700807
1994-01-01,BILL,1.85980597897476,1.85980597897476,1.993230015291104,2.221658272374971,2.221658272374971
1994-04-01,BILL,1.9301262095159957,1.9301262095159957,1.9732754198031206,2.220131468424607,2.220131468424607
1994-07-01,BILL,1.9135586369511846,1.9135586369511846,1.9950345018543374,2.260655329600762,2.260655329600762
1994-10-01,BILL,1.911626319418919,1.911626319418919,2.1009942907757293,2.2947773252871517,2.2947773252871517
1995-01-01,BILL,1.8427683210237642,1.8427683210237642,2.0058134002390267,2.26896868445609,2.26896868445609
1995-04-01,BILL,1.8582144417326039,1.8582144417326039,1.9908090047398763,2.2104449997778737,2.2104449997778737
1995-07-01,BILL,1.8406144417050072,1.8406144417050072,1.969343561397989,2.2189465911582347,2.2189465911582347
1995-10-01,BILL,1.8172715670718016,1.8172715670718016,1.9661369996271174,2.1926409362854526,2.1926409362854526
1996-01-01,BILL,1.865083148339729,1.865083148339729,1.9781086754525499,2.162677973778518,2.162677973778518
1996-04-01,BILL,1.8936318375545538,1.8936318375545538,2.037153949333246,2.199265945393245,2.199265945393245
1996-07-01,BILL,1.8222191568560282,1.8222191568560282,2.041259210609578,2.256634714680197,2.256634714680197
1996-10-01,BILL,1.8604990377685848,1.8604990377685848,2.066077071865394,2.266263781003296,2.266263781003296
1997-01-01,BILL,2.0090510167352176,2.0090510167352176,2.1491926316702803,2.3340547591185135,2.3340547591185135
1997-04-01,BILL,2.032782653884234,2.032782653884234,2.1623425501588622,2.3224587844401143,2.3224587844401143
1997-07-01,BILL,2.0210608553577485,2.0210608553577485,2.158323503462906,2.3138623280976813,2.3138623280976813
1997-10-01,BILL,1.9139543397476146,1.9139543397476146,2.1874424494722473,2.289405198224637,2.289405198224637
1998-01-01,BILL,2.0118214878634992,2.0118214878634992,2.1785456142293,2.3256555905979366,2.3256555905979366
1998-04-01,BILL,2.0385417829424175,2.0385417829424175,2.040399335018692,2.3281686293537738,2.3281686293537738
1998-07-01,BILL,2.0058692152397346,2.0058692152397346,2.0822418511887344,2.2979083495491026,2.2979083495491026
1998-10-01,BILL,2.0520803863743855,2.0520803863743855,2.062357790734819,2.32738079779482,2.32738079779482
1999-01-01,BILL,2.0941401846015215,2.0941401846015215,2.117624752653089,2.326825877812219,2.326825877812219
1999-04-01,BILL,2.1270517979906445,2.1270517979906445,2.159311315715362,2.3272933328426078,2.3272933328426078
1999-07-01,BILL,2.066317257410652,2.066317257410652,2.23420542548378,2.3152080769671883,2.3152080769671883
1999-10-01,BILL,2.048233067713876,2.048233067713876,2.2412581878818654,2.444644391400107,2.444644391400107
2000-01-01,BILL,2.062606301839211,2.062606301839211,2.20371453205704,2.4002014966986036,2.4002014966986036
2000-04-01,BILL,2.073950281931905,2.073950281931905,2.256274909647599,2.3594547322015673,2.3594547322015673
2000-07-01,BILL,2.1420095213287254,2.1420095213287254,2.1802737752245,2.362391344566594,2.362391344566594
2000-10-01,BILL,2.071884166555658,2.071884166555658,2.139547689826003,2.3470970155697084,2.3470970155697084
2001-01-01,BILL,2.1282656655465972,2.1282656655465972,2.176586599752383,2.3358414581741416,2.3358414581741416
2001-04-01,BILL,2.1086662488777232,2.1086662488777232,2.1905566499561044,2.4134360660835963,2.4134360660835963
2001-07-01,BILL,2.0783764185988898,2.0783764185988898,2.1398770623806933,2.316913258091141,2.316913258091141
2001-10-01,BILL,2.003383346118368,2.003383346118368,2.156377262586247,2.3279264138675306,2.3279264138675306
2002-01-01,BILL,2.0022840598698557,2.0022840598698557,2.108787198587882,2.3450468735768557,2.3450468735768557
2002-04-01,BILL,2.0298829255955058,2.0298829255955058,2.0703304101369566,2.339462575517531,2.339462575517531
2002-07-01,BILL,2.0137489067203416,2.0137489067203416,2.158477025913103,2.4096691396056857,2.4096691396056857
2002-10-01,BILL,2.051883549146357,2.051883549146357,2.1919843979635636,2.488682340467337,2.488682340467337
2003-01-01,BILL,2.0575612883597993,2.0575612883597993,2.1690405948858893,2.5349483473833505,2.5349483473833505
2003-04-01,BILL,2.0060998742177776,2.0060998742177776,2.1551156546703902,2.461877451528335,2.461877451528335
2003-07-01,BILL,2.05074320981629,2.05074320981629,2.1594253232224423,2.529160059006595,2.529160059006595
2003-10-01,BILL,2.045444147077303,2.045444147077303,2.104874559053133,2.5494442359473806,2.5494442359473806
2004-01-01,BILL,1.9853221503603606,1.9853221503603606,2.11290241144889,2.542979542601935,2.542979542601935
2004-04-01,BILL,1.9586777375290212,1.9586777375290212,2.1073872026850125,2.5290659725823548,2.5290659725823548
2004-07-01,BILL,1.911434961953432,1.911434961953432,2.1950514756008963,2.363358305431457,2.363358305431457
2004-10-01,BILL,1.8772526809428018,1.8772526809428018,2.133395425069715,2.3300538000188586,2.3300538000188586
2005-01-01,BILL,1.8885580977162182,1.8885580977162182,2.1406930103300903,2.226971422341414,2.226971422341414
2005-04-01,BILL,1.8363033130816655,1.8363033130816655,1.996600681956882,2.277706662095991,2.277706662095991
2005-07-01,BILL,1.8298119332408247,1.8298119332408247,1.9411237424842636,2.209355845422416,2.209355845422416
2005-10-01,BILL,1.8296905682244475,1.8296905682244475,1.9679317804405916,2.2137687772986503,2.2137687772986503
2006-01-01,BILL,1.8069856281344736,1.8069856281344736,1.9358212797173684,2.1429946541591693,2.1429946541591693
2006-04-01,BILL,1.7496391448468374,1.7496391448468374,1.9073451298674629,2.1172470910865675,2.1172470910865675
2006-07-01,BILL,1.6565202229572684,1.6565202229572684,1.8680314101715068,2.1028513433190086,2.1028513433190086
2006-10-01,BILL,1.7251683276523757,1.7251683276523757,1.9169146703392006,2.0959957453993403,2.0959957453993403
2007-01-01,BILL,1.656212364829227,1.656212364829227,1.9334190385403418,2.029451381274908,2.029451381274908
2007-04-01,BILL,1.6347782025173248,1.6347782025173248,1.9222007198629514,2.02068266376846,2.02068266376846
2007-07-01,BILL,1.6928781810007314,1.6928781810007314,1.8279475028791217,2.167095325645054,2.167095325645054
2007-10-01,BILL,1.5444564560520182,1.5444564560520182,1.7102386822110491,2.1602738413214766,2.1602738413214766
2008-01-01,BILL,1.5020476225946096,1.5020476225946096,1.786972969874592,2.168720649043952,2.168720649043952
2008-04-01,BILL,1.439126154634986,1.439126154634986,1.6971878832361977,2.1275037220951245,2.1275037220951245
2008-07-01,BILL,1.3894160578930945,1.3894160578930945,1.670977406806385,2.116483870466921,2.116483870466921
2008-10-01,BILL,1.326413784019342,1.326413784019342,1.6168978870804964,2.126015045135043,2.126015045135043
2009-01-01,BILL,1.2184299031341785,1.2184299031341785,1.5904925536532268,2.1848200524538206,2.1848200524538206
2009-04-01,BILL,1.259216605630875,1.259216605630875,1.5962601035390347,2.1956172060812493,2.1956172060812493
2009-07-01,BILL,1.2480119347097138,1.2480119347097138,1.6122305295718127,2.127265362902781,2.127265362902781
2009-10-01,BILL,1.1710535664509518,1.1710535664509518,1.5884599906059558,2.0670375100541465,2.0670375100541465
2010-01-01,BILL,1.234877719007782,1.234877719007782,1.566623996249342,1.990547567965859,1.990547567965859
2010-04-01,BILL,1.2150947610550114,1.2150947610550114,1.4328151243720917,1.9827059944381649,1.9827059944381649
2010-07-01,BILL,1.0545692006369944,1.0545692006369944,1.4735938825097505,1.9143596522482191,1.9143596522482191
2010-10-01,BILL,1.0328865500463826,1.0328865500463826,1.348519843119601,1.938753665652089,1.938753665652089
2011-01-01,BILL,0.9381948653307369,0.9381948653307369,1.401111261528148,1.9570825562860024,1.9570825562860024
2011-04-01,BILL,0.8802249499863996,0.8802249499863996,1.313171760683396,1.9229153622639419,1.9229153622639419
2011-07-01,BILL,0.8063731192557567,0.8063731192557567,1.297701165118082,1.8729699950497907,1.8729699950497907
2011-10-01,BILL,0.7875239705500442,0.7875239705500442,1.2771542355469478,1.8875624736428522,1.8875624736428522
2012-01-01,BILL,0.8357760845367507,0.8357760845367507,1.1075009004615608,1.9569815776035961,1.9569815776035961
2012-04-01,BILL,0.8952319736465251,0.8952319736465251,1.062870046675791,1.8794946838834838,1.8794946838834838
2012-07-01,BILL,0.8176728397335218,0.8176728397335218,0.9799915318648689,1.8407757069221473,1.8407757069221473
2012-10-01,BILL,0.7892492000346009,0.7892492000346009,0.9719636175045813,1.7986481553137725,1.7986481553137725
